TotalDisplacement 6258453
MaxDisplacement 4643
NumCells 12028
c8534 -28644 560
c8995 -29964 -25144
c6008 -29040 -25144
c11470 -28908 19208
c10200 -27720 32312
c7092 -28974 32816
c2286 -28248 10136
c9797 -28578 -26152
c4205 -28908 17192
c5295 -28842 -7504
c11899 -28974 18200
c9711 -29634 -14560
c7195 -30096 22232
c3660 -28050 -6496
c4963 -28314 26768
c8921 -28908 -30184
c11607 -29370 29288
c1077 -28974 28784
c11112 -29172 22232
c6906 -28710 21728
c5850 -28446 21224
c2639 -28710 2072
c8237 -29832 28280
c11761 -29700 27776
c8499 -27984 10640
c4836 -28248 28280
c3541 -28116 27776
c1771 -29304 11144
c1963 -29040 -25648
c6791 -28512 -12544
c2215 -28776 11144
c9134 -28842 -23128
c11885 -28908 5096
c5311 -28710 -24640
c9816 -28512 -13552
c5836 -28446 18704
c2328 -28644 -4984
c3520 -28974 14168
c9592 -28314 -30688
c9416 -28842 -14056
c11515 -28710 4088
c4910 -28842 -22120
c3725 -28314 -15568
c84 -29502 -23632
c2133 -28578 -7504
c5739 -28248 -33208
c2090 -28314 -32704
c5075 -29568 -32200
c4285 -27720 10136
c7256 -28776 -952
c2559 -28446 -11032
c5786 -28182 -448
c11841 -28776 -31696
c10729 -28050 -31192
c2108 -28380 -5488
c1628 -28974 -23632
c2191 -27918 15176
c2547 -28776 -1960
c6020 -28974 -12040
c567 -28050 -22624
c3110 -28380 7112
c3575 -27786 29288
c1722 -28644 29792
c10907 -28314 24752
c994 -27918 25256
c11920 -28578 -10528
c652 -29370 8624
c8953 -29106 19712
c1822 -28182 13664
c7644 -28578 19712
c1043 -28182 -23632
c6989 -28578 -12040
c4864 -27918 -22120
c8504 -28446 25760
c4334 -27918 -24640
c11835 -28842 8624
c11722 -29106 -14560
c7434 -28182 8624
c11592 -27918 -23128
c1743 -28710 -18592
c5224 -28248 -28672
c8315 -28314 -14056
c6007 -28974 -11536
c231 -28050 -15568
c5447 -28578 -20104
c3079 -27786 13664
c3342 -28116 -25144
c2745 -28116 -25648
c8370 -28380 -4984
c9460 -27984 -5992
c1020 -27852 -24136
c10587 -28182 -12040
c8114 -28314 2072
c10630 -27654 -22624
c10806 -28776 -18088
c8590 -28182 3584
c4076 -27984 -32200
c5026 -27984 -12544
c3126 -28050 6608
c8945 -28446 -11536
c5494 -27786 -23632
c10772 -27984 -8512
c10522 -28578 -13048
c2028 -28116 -19096
c8389 -27786 11648
c3081 -28116 1568
c8203 -27654 18704
c832 -28050 18200
c1996 -27852 -4984
c2073 -28050 -13048
c1853 -28182 3080
c1439 -27786 -12040
c10099 -27720 -25144
c2447 -27786 2072
c2441 -27918 6608
c4563 -27852 -5488
c7790 -27456 11144
c402 -28314 -26152
c2795 -27654 5600
c2654 -27588 -18088
c4635 -28050 -15064
c10206 -27588 22232
c2156 -27720 -25648
c9311 -27390 -18592
c10803 -28314 -17584
c7515 -27126 14168
c6116 -27456 -28672
c9944 -27390 6104
c7460 -27720 -1456
c1467 -27984 -16072
c9709 -28116 -26656
c6521 -27852 -20608
c6347 -28314 -21112
c2836 -27456 -28168
c5352 -27786 1064
c6869 -27984 8120
c5538 -27522 -11032
c4098 -28578 -14560
c8671 -27192 -18088
c2756 -27786 30296
c870 -27786 3080
c6299 -27522 -15568
c8287 -27390 -21112
c1742 -28314 -14560
c348 -27786 -14056
c10668 -27390 -26152
c2387 -27324 -3976
c7787 -27654 -9016
c9475 -27456 12152
c3107 -27522 1064
c2910 -27588 -12544
c9958 -27786 -13048
c4318 -27852 -13552
c2937 -27258 -15064
c527 -27522 8624
c5183 -26994 -10528
c4161 -27126 21728
c8167 -28380 -10024
c3688 -27324 -2464
c5628 -27522 -12040
c11560 -27654 3584
c586 -26994 -11536
c8593 -27258 3080
c7757 -26994 -18592
c3241 -27390 2072
c7333 -27456 -1456
c2452 -27984 56
c4920 -27522 -14056
c4491 -27456 8120
c2040 -27258 -13048
c10838 -27390 28784
c859 -27654 -9520
c3612 -26796 -3976
c10349 -27258 14672
c7236 -27324 -5488
c2155 -27390 5600
c4387 -27588 19208
c2405 -27720 2576
c1626 -27126 3584
c1419 -27390 -22120
c3305 -27588 -17080
c1218 -26730 -11032
c8189 -27588 5096
c2238 -27324 -13552
c2426 -27654 -14560
c8224 -26796 -25648
c8242 -27852 -10024
c11395 -27720 -5992
c5453 -27192 -26656
c7979 -26664 28280
c8870 -27324 2576
c5692 -26796 19208
c4134 -27324 32816
c10569 -26862 31304
c5325 -27588 30800
c10723 -26136 32312
c5555 -27918 -8008
c5843 -27126 -9016
c10255 -27126 -9520
c1916 -26862 -22624
c10743 -27324 4088
c9856 -27324 -10024
c8880 -27126 5600
c9807 -27060 29792
c4777 -27588 -5992
c10405 -27324 -16576
c722 -26730 3080
c2975 -27258 -16072
c10330 -26994 -23128
c2386 -27324 -8512
c6489 -26928 -8512
c1715 -27588 -4984
c560 -27192 10136
c1072 -27192 1568
c9694 -27126 -17584
c2449 -27060 -5992
c5093 -27192 -30184
c7203 -26796 -10024
c4219 -26994 -14056
c294 -26796 -5992
c3070 -27522 -8008
c7355 -26994 6104
c796 -26928 -25144
c1102 -26532 -25144
c1533 -27126 -14560
c6575 -26664 -5488
c5129 -27192 56
c745 -26928 2576
c8583 -26862 -14560
c10192 -26862 -9520
c10647 -26730 -13048
c3979 -26466 -10528
c8466 -27522 -6496
c6243 -26598 -9016
c3032 -26862 -2968
c4666 -26994 -16072
c3139 -27390 6608
c132 -26994 -8008
c2989 -26796 -16576
c4739 -27126 -23632
c9865 -26268 -10024
c5120 -26730 -32704
c1391 -27126 -21616
c8355 -26994 30296
c9265 -27456 -7504
c10151 -26400 -32200
c11240 -26796 560
c163 -27060 56
c795 -27060 5096
c10438 -27060 -17080
c4485 -27060 4088
c11077 -26400 -5488
c8045 -27192 7112
c9192 -26532 -8512
c10510 -26994 8624
c5705 -26928 -1456
c9822 -26796 -4984
c9395 -26796 56
c7230 -26598 -2968
c11493 -26796 -2464
c4420 -26466 -31192
c9188 -26928 -7504
c7700 -26664 -1456
c1057 -26862 4592
c2285 -26532 -5992
c7909 -26466 -8008
c9039 -27258 -6496
c6083 -27324 19712
c10845 -26070 18704
c1934 -26466 18200
c405 -27060 20216
c4388 -26796 -12544
c6772 -27126 16184
c4455 -26070 -23128
c9745 -27258 9128
c4719 -26400 -7504
c4527 -25938 -8008
c1264 -27060 16688
c4791 -26796 5096
c762 -26598 -11536
c2916 -26466 -2968
c6865 -26004 -5488
c7319 -27324 -7000
c11682 -26598 -21616
c7534 -26994 -6496
c7830 -26532 5096
c680 -26664 7112
c603 -26202 -10528
c1022 -26598 -14560
c7778 -26664 -18088
c3358 -27390 26264
c4165 -26730 6104
c246 -26928 22736
c10939 -26796 -7000
c8288 -26334 -2968
c2004 -26730 1568
c8452 -26796 -952
c5210 -26796 -4480
c6093 -26400 15680
c2092 -26268 -7000
c7873 -26598 15176
c6568 -26004 -4984
c4819 -26334 25256
c2003 -26730 -19600
c11313 -26928 -20104
c9961 -26532 -1456
c1482 -26334 3080
c1767 -26862 5600
c11917 -26334 -448
c10512 -26466 11144
c5464 -26004 30800
c381 -26862 -20608
c9871 -26400 -19096
c4193 -27192 23240
c890 -26796 23744
c5767 -25608 23240
c8845 -27258 1064
c8059 -26004 -8512
c5605 -27192 9632
c1526 -26004 -5992
c10287 -25872 -4984
c3253 -26466 -3472
c5542 -26334 5600
c6176 -26268 56
c8959 -26466 560
c8401 -26136 7112
c9998 -26664 21224
c11551 -25674 4592
c5293 -25938 -10528
c3148 -26532 -3976
c3897 -26400 -26656
c11187 -26400 8120
c1458 -26070 6608
c10386 -26268 -9520
c5282 -26730 1064
c4825 -26664 12656
c12011 -25674 -20608
c7187 -26004 -4480
c9497 -26334 -11536
c3014 -26928 12152
c2249 -25410 560
c7952 -25872 -7504
c543 -26268 12656
c8231 -25938 -22624
c2735 -26862 20720
c9503 -26268 -22120
c3450 -25938 -11536
c7370 -26532 -33208
c2081 -26136 9632
c11971 -26334 -14560
c10379 -26004 -11032
c1609 -26532 3584
c7433 -26202 1064
c11660 -26466 19208
c3866 -25344 22736
c5184 -25872 9632
c4148 -25872 3584
c7655 -26994 9128
c372 -26664 13160
c1784 -25476 20216
c1395 -26730 26768
c6822 -25938 -28168
c2734 -26268 14672
c2300 -26466 1568
c3932 -26334 -6496
c1833 -26202 -13048
c7191 -25542 19208
c3656 -26268 31808
c5151 -26136 -16576
c7305 -25872 7112
c851 -26136 29288
c6913 -25872 -5488
c9946 -25542 21728
c32 -26070 -6496
c5662 -25740 19712
c8843 -25674 -23128
c10385 -26004 22232
c4988 -26004 -3976
c1268 -25608 9632
c4133 -25938 -17584
c4937 -25872 -9016
c190 -26334 9128
c463 -26400 -14056
c1562 -25476 7112
c6812 -26070 13664
c1143 -25872 -1456
c9757 -26730 10640
c3556 -26136 -14056
c8435 -25740 -9520
c1111 -26466 10640
c2523 -26004 -952
c9227 -26268 -33208
c8371 -26334 -23632
c8999 -25476 -952
c10042 -26466 -26152
c36 -25740 4088
c8254 -25740 21224
c8492 -26070 -2968
c11434 -26268 13160
c7943 -25806 9128
c11418 -25872 -14056
c7889 -26400 -24136
c11731 -25806 27776
c6927 -25938 20720
c3571 -25806 -2464
c9 -25212 23744
c8955 -25542 4592
c4877 -25080 22232
c11952 -26202 10640
c2051 -26004 7616
c250 -26202 -16072
c10535 -26400 24248
c6137 -26400 -21112
c7542 -25542 6104
c3958 -25938 5600
c1873 -25608 -14056
c4389 -25872 -16576
c4092 -25344 -14056
c8116 -26070 10640
c6872 -25608 7616
c3189 -25872 13160
c8776 -26136 -13552
c7199 -26334 -29680
c3629 -26136 -18592
c9633 -26664 25760
c4821 -26598 26264
c2721 -25608 25760
c5618 -25542 25256
c9597 -25542 26264
c11250 -25806 26768
c9345 -25476 13160
c3878 -27060 -27160
c8541 -26400 -29176
c6455 -25674 8624
c11115 -25740 32816
c6605 -25674 -26152
c4979 -25344 24248
c11366 -26004 24752
c2033 -25938 -13048
c9447 -25740 -18592
c8009 -25146 5600
c11675 -25806 -14560
c5743 -26070 -1960
c10288 -25740 -20104
c10697 -26268 -28672
c10282 -25674 -3472
c7869 -25410 -23632
c5884 -25476 -26656
c501 -25608 12152
c2543 -25410 -10528
c309 -25410 8624
c7436 -26664 -15064
c9112 -26004 8120
c10260 -26070 17192
c297 -25080 7112
c3280 -26004 -30184
c1237 -26532 11648
c6339 -25806 -6496
c9262 -25278 9128
c5066 -25740 11648
c7904 -25080 9632
c5738 -25476 -29176
c11066 -26004 11144
c5837 -25410 -13048
c1842 -25212 16688
c10179 -25872 5096
c1404 -25806 10640
c1124 -24948 12656
c1901 -25344 7616
c4002 -25938 1568
c521 -25212 -20104
c9310 -25344 31808
c11340 -25014 20720
c7042 -25674 13664
c2857 -25476 -9520
c9362 -25542 -10024
c8894 -26004 -25648
c5254 -25740 3080
c4310 -24816 12656
c11155 -25806 -16072
c590 -25080 13160
c1275 -25674 1064
c11961 -25542 -19600
c11874 -26004 -24640
c4176 -25542 -1960
c9859 -25542 10640
c10127 -25740 8120
c11176 -25014 -1960
c4399 -25476 -3976
c6285 -25212 -5992
c940 -24552 9632
c10 -25278 -14560
c5085 -25872 -12544
c1319 -25278 -16072
c9755 -25476 -17080
c3909 -25476 -13552
c7173 -25080 -16576
c10858 -25278 -2968
c5218 -26202 2576
c11332 -25212 11648
c7811 -24684 19712
c655 -25608 8120
c780 -26268 -18088
c5422 -25476 11144
c5229 -25410 -22624
c3589 -26136 -27160
c9536 -26202 2072
c6298 -25014 -19600
c10764 -24948 11648
c6945 -26334 28784
c7327 -25806 28280
c947 -24750 28784
c9312 -25278 -3472
c614 -25146 13664
c8496 -25278 10640
c3368 -24552 12656
c11519 -24816 12152
c9471 -25212 11144
c9559 -25476 56
c2867 -25014 1064
c11158 -24882 10640
c11681 -25212 8120
c8180 -24552 25760
c9541 -24486 26264
c9493 -24750 26768
c8465 -25014 17192
c6341 -25080 56
c2165 -25608 -27664
c6748 -24750 9128
c4484 -25344 -7504
c1064 -24618 10640
c11561 -25146 8624
c8972 -25476 27272
c6847 -26136 -15064
c11047 -25938 29792
c4400 -25080 -18088
c5384 -24882 6608
c9849 -24948 24752
c5252 -25212 -27160
c6607 -26070 -15568
c4057 -24684 12152
c3010 -25278 -29680
c4359 -24882 5600
c4853 -25212 -21112
c938 -25212 -24136
c3642 -24552 11648
c3643 -25212 -24640
c4008 -25806 -15568
c4954 -24882 -16072
c179 -25542 -15568
c10882 -24750 -26152
c6757 -25212 -25648
c7969 -25278 16184
c10397 -24882 -23632
c2822 -25344 10136
c7023 -25740 -22120
c7649 -24816 -13552
c9393 -24948 8120
c6704 -25014 1568
c414 -25080 -27664
c798 -25872 -25144
c2723 -25674 2072
c2486 -25542 -6496
c4368 -24750 -23128
c11646 -25344 -28672
c4590 -25872 -15064
c434 -24948 -12544
c6486 -24882 16184
c6910 -24684 11144
c3085 -25806 -12040
c11462 -25410 -8008
c6744 -24948 -30184
c6606 -24750 -17584
c10529 -24948 3584
c1747 -24948 -25144
c9098 -25212 10136
c2899 -25146 6104
c2536 -24684 -20104
c2393 -24156 12152
c220 -24618 9128
c1453 -25410 -30688
c5233 -24684 8120
c5616 -24552 56
c11635 -25608 -15064
c5697 -25080 4088
c10567 -25014 560
c6208 -25146 31304
c5333 -25212 -8512
c5694 -25410 -6496
c11015 -25146 2576
c3930 -24816 7112
c2378 -25344 -9520
c11161 -24816 -3976
c3793 -25080 7616
c6960 -24552 -3976
c3807 -25212 -11536
c569 -24882 -22624
c4288 -25146 -10528
c1048 -24552 15680
c11908 -24684 -25648
c6814 -24222 1064
c2017 -25410 2072
c136 -24354 9128
c3055 -24552 -29176
c9380 -25740 15176
c3875 -24486 16184
c10215 -25278 2072
c9899 -24288 -24136
c8013 -26136 -21616
c3003 -24618 -16072
c2792 -24420 -28672
c10108 -24486 -23632
c7786 -24552 7112
c4413 -25146 -7000
c10374 -25014 -2464
c3901 -25146 -9016
c5231 -24816 3080
c11403 -25080 29288
c8962 -25014 -30688
c3552 -25212 -19096
c11648 -25278 -10024
c5023 -24486 6608
c3801 -24354 -29680
c1911 -24090 1568
c11323 -25476 -31696
c11034 -24948 30800
c1340 -24948 -8512
c10119 -24948 14672
c1689 -24816 -14056
c1940 -24354 -17584
c11091 -24882 6104
c9417 -24948 8624
c4673 -25476 -32200
c9913 -24090 9128
c996 -25212 -4480
c8415 -25014 2072
c11578 -25080 -7504
c11065 -24222 28280
c7517 -24552 -17080
c181 -25608 -21616
c7149 -24882 -8008
c6912 -24882 -28168
c8075 -24354 -23128
c458 -24750 -7000
c5121 -24618 2072
c10417 -25212 -9520
c4480 -25080 5096
c9259 -24882 29792
c4263 -24354 -26152
c5497 -24816 -18592
c10289 -25212 15176
c1647 -24882 -4984
c5993 -25080 -21616
c8484 -24948 15176
c684 -25278 -15568
c3927 -24882 -3472
c390 -25146 -31192
c8770 -24684 -27664
c7140 -24288 -27160
c301 -24684 14672
c2448 -25542 -448
c6346 -24816 -22120
c11121 -25146 -12040
c2292 -24420 15176
c7143 -26004 -33208
c8868 -25344 -15064
c9065 -25344 30296
c1617 -25410 -32704
c3230 -24948 21224
c9844 -24750 -5488
c5517 -24486 -22624
c3313 -23892 -18088
c2825 -24090 -32704
c11011 -24288 56
c7646 -23892 -4480
c4305 -24750 6104
c7030 -24420 -8512
c7851 -24618 -6496
c10543 -24816 -19096
c5724 -24156 -32200
c11285 -24684 -33208
c8649 -25476 -11032
c3106 -24354 -23632
c5141 -25014 21728
c8093 -24816 -7504
c2584 -24816 5096
c11140 -23364 -33208
